배수,총배팅,1게임배수,2게임배수,3게임배수,4게임배수,5게임배수,6게임배수,7게임배수,8게임배수,9게임배수,10게임배수,100게임이득,50게임이득,10게임이득,5게임이득,3게임이득
2.06,57261,3.23,4.9399999999999995,6.859999999999999,9.5,11.3,23.63,24.81,29.51,31.23,35.279999999999994,-492903,-383365,445498,-109337,-64673
2.66,60706,2.06,5.29,7.0,8.92,11.56,13.360000000000001,25.689999999999998,26.869999999999997,31.57,33.29,-475348,-347054,-89362,-121140,-73038
1.54,91754,2.66,4.720000000000001,7.95,9.66,11.58,14.22,16.020000000000003,28.349999999999998,29.529999999999998,34.230000000000004,-455025,-340921,-88119,-114480,-6409
1.68,54467,1.54,4.2,6.260000000000001,9.49,11.2,13.120000000000001,15.760000000000002,17.560000000000002,29.889999999999997,31.069999999999997,-458345,-490103,-196364,-173037,-124324
1.42,91661,1.68,3.2199999999999998,5.88,7.94,11.17,12.879999999999999,14.8,17.44,19.240000000000002,31.569999999999997,-453058,-580685,-207884,-125085,-144158
4.89,95689,1.42,3.0999999999999996,4.64,7.3,9.36,12.59,14.299999999999999,16.22,18.86,20.660000000000004,-426185,-722480,-360207,-250870,-201063
1.53,84673,4.89,6.31,7.989999999999999,9.53,12.19,14.25,17.48,19.189999999999998,21.11,23.75,-524775,-614681,-299144,-178004,-78005
5.07,72338,1.04,2.5700000000000003,7.46,8.879999999999999,10.559999999999999,12.099999999999998,14.759999999999998,16.82,20.05,21.759999999999998,-796476,-763848,-433188,-260151,-133605
1,84777,5.07,6.11,7.640000000000001,12.530000000000001,13.95,15.629999999999999,17.169999999999998,19.83,21.89,25.12,-720564,-675589,-309136,-184051,-150205
6.91,49938,38.93,40.22,41.22,46.29,47.33,48.86,53.75,55.17,56.849999999999994,58.39,-582742,-531345,-123924,106396,178803
1.01,43207,1.44,8.35,47.28,48.56999999999999,49.56999999999999,54.64,55.67999999999999,57.209999999999994,62.099999999999994,63.519999999999996,-606701,-547119,-36138,147913,347140
1.02,97474,1.01,2.45,9.36,48.29,49.57999999999999,50.57999999999999,55.65,56.68999999999999,58.21999999999999,63.10999999999999,-602910,-557990,3045,189486,-74094
51.71,63627,1.02,2.0300000000000002,3.47,10.379999999999999,49.31,50.599999999999994,51.599999999999994,56.67,57.709999999999994,59.239999999999995,-672301,-625291,-142967,206465,-209682
2.59,99675,51.71,52.730000000000004,53.74,55.18,62.09,101.02000000000001,102.31,103.31,108.38,109.41999999999999,-664811,-538732,6148,-100248,-69358
1.47,77063,2.59,54.3,55.32000000000001,56.33,57.769999999999996,64.68,103.61000000000001,104.9,105.9,110.97,-624887,-608211,129978,-118883,-6672
19.24,57771,1.47,4.06,55.769999999999996,56.790000000000006,57.8,59.239999999999995,66.15,105.08000000000001,106.37,107.37,-685063,-605906,48295,-99618,41057
1.14,43229,19.24,20.709999999999997,23.299999999999997,75.00999999999999,76.03,77.03999999999999,78.47999999999999,85.39,124.32000000000001,125.61,-566621,-497280,219241,29755,55909
1.96,74416,1.14,20.38,21.849999999999998,24.439999999999998,76.14999999999999,77.17,78.17999999999999,79.61999999999999,86.53,125.46000000000001,-657231,-520916,293559,87094,-3705
2.98,61886,1.96,3.0999999999999996,22.34,23.81,26.4,78.10999999999999,79.13,80.13999999999999,81.57999999999998,88.49,-725471,-513731,-136472,-36224,-5964
6.55,60708,2.98,4.9399999999999995,6.08,25.32,26.79,29.38,81.08999999999999,82.11,83.11999999999999,84.55999999999999,-687700,-603130,-175315,-56432,-92859
1,27560,6.55,9.53,11.489999999999998,12.629999999999999,31.87,33.339999999999996,35.93,87.63999999999999,88.66,89.66999999999999,-566298,-482847,-45492,54126,8089
13.02,44890,1.0,7.55,10.53,12.489999999999998,13.629999999999999,32.870000000000005,34.339999999999996,36.93,88.63999999999999,89.66,-574718,-554146,-29848,-59603,32530
1.36,44048,13.02,14.02,20.57,23.549999999999997,25.509999999999998,26.65,45.89,47.36,49.95,101.65999999999998,-464837,-478327,101303,14209,66936
2.21,55157,1.36,14.379999999999999,15.379999999999999,21.93,24.909999999999997,26.869999999999997,28.009999999999998,47.25,48.72,51.31,-457333,-481633,-10913,25311,-34779
1.15,55986,2.21,3.5700000000000003,16.59,17.59,24.14,27.119999999999997,29.08,30.22,49.46,50.93,-340801,-437798,-25929,30503,-2753
24.4,87976,1.15,3.36,4.720000000000001,17.74,18.74,25.29,28.269999999999996,30.229999999999997,31.369999999999997,50.61,-501487,-559618,-30830,-84956,-91076
3.76,31417,24.4,25.549999999999997,27.759999999999998,29.119999999999997,42.14,43.14,49.69,52.669999999999995,54.629999999999995,55.769999999999996,-267299,-407099,52939,112542,119761
4.57,77478,3.76,28.159999999999997,29.309999999999995,31.519999999999996,32.879999999999995,45.9,46.9,53.449999999999996,56.42999999999999,58.38999999999999,-391609,-349632,117048,102839,139272
2.23,36314,4.57,8.33,32.73,33.879999999999995,36.089999999999996,37.449999999999996,50.47,51.47,58.019999999999996,60.99999999999999,-280675,-233298,242648,217337,267514
4.29,66937,2.23,6.800000000000001,10.56,34.959999999999994,36.10999999999999,38.31999999999999,39.67999999999999,52.699999999999996,53.699999999999996,60.24999999999999,-254193,-184702,230671,200168,84873
1.09,38418,4.29,6.52,11.09,14.850000000000001,39.24999999999999,40.39999999999999,42.60999999999999,43.96999999999999,56.989999999999995,57.989999999999995,-145187,-75937,255305,340261,146346
1.93,34281,1.09,5.38,7.609999999999999,12.18,15.940000000000001,40.339999999999996,41.489999999999995,43.699999999999996,45.059999999999995,58.08,-164203,-110379,245164,132622,35046
1.06,65595,1.93,3.02,7.31,9.54,14.11,17.87,42.269999999999996,43.419999999999995,45.629999999999995,46.989999999999995,-138959,-109004,187899,85060,24164
1.06,85190,1.06,2.99,4.08,8.37,10.6,15.17,18.93,43.33,44.48,46.69,-297278,-58152,163410,-53927,-126674
3.67,85506,1.06,2.12,4.050000000000001,5.140000000000001,9.43,11.66,16.23,19.99,44.39,45.54,-423049,68825,79061,-121107,-168856
3.4,53367,3.67,4.73,5.79,7.720000000000001,8.81,13.1,15.33,19.9,23.659999999999997,48.06,-317904,140196,182601,-157660,-96374
1.53,56682,3.4,7.07,8.13,9.19,11.120000000000001,12.21,16.5,18.73,23.299999999999997,27.059999999999995,-280060,341070,60703,-71919,17054
1.29,40557,1.53,4.93,8.6,9.66,10.719999999999999,12.65,13.74,18.03,20.26,24.83,-264934,-208544,-2353,-87413,57858
1.01,70706,1.29,2.8200000000000003,6.22,9.89,10.95,12.009999999999998,13.940000000000001,15.030000000000001,19.32,21.55,-225566,-202531,-96664,-42737,-11751
21.27,47635,1.01,2.3,3.83,7.2299999999999995,10.9,11.959999999999999,13.019999999999998,14.950000000000001,16.040000000000003,20.330000000000002,-265833,-306963,-154665,-33558,-130495
3.92,56041,21.27,22.28,23.57,25.1,28.5,32.17,33.23,34.29,36.22,37.31,-139592,-226189,-191980,-34320,-43281
1.15,72332,3.92,25.189999999999998,26.200000000000003,27.490000000000002,29.020000000000003,32.42,36.09,37.15,38.21,40.14,-40706,-256867,-115021,-43102,16689
1.81,41557,1.15,5.07,26.339999999999996,27.35,28.64,30.17,33.57,37.24,38.3,39.36,-111919,-315801,-162892,-75479,15937
7.48,75277,1.81,2.96,6.880000000000001,28.149999999999995,29.16,30.45,31.98,35.38,39.050000000000004,40.11,-51645,-316585,-130430,-87693,-65124
1.31,50073,7.48,9.290000000000001,10.440000000000001,14.360000000000001,35.629999999999995,36.64,37.93,39.46,42.86,46.53,96541,-244815,5263,38821,-48572
1.9,57542,1.31,8.790000000000001,10.600000000000001,11.750000000000002,15.670000000000002,36.94,37.95,39.24,40.77,44.17,-658784,-198723,-89653,-55333,-23135
2.44,58441,1.9,3.21,10.690000000000001,12.500000000000002,13.650000000000002,17.57,38.839999999999996,39.85,41.14,42.67,-654902,-271537,-167109,-124007,-19625
3.63,72040,2.44,4.34,5.65,13.13,14.940000000000001,16.090000000000003,20.01,41.279999999999994,42.29,43.58,-597057,-250003,-130821,-55342,-78226
3.19,42987,3.63,6.07,7.97,9.280000000000001,16.76,18.57,19.720000000000002,23.64,44.91,45.92,-442843,-101922,12490,100183,90392
1.01,57837,3.19,6.82,9.26,11.16,12.47,19.950000000000003,21.76,22.910000000000004,26.830000000000002,48.099999999999994,-500461,-10358,100241,61420,136855
1.99,48099,1.01,4.2,7.83,10.27,12.17,13.48,20.960000000000004,22.770000000000003,23.920000000000005,27.840000000000003,-604639,-23954,-5649,49684,81891
1.91,80388,1.99,3.0,6.19,9.82,12.26,14.16,15.47,22.950000000000003,24.76,25.910000000000004,-670893,51587,-51753,72254,-47554
1.71,67894,1.91,3.9,4.91,8.1,11.73,14.17,16.07,17.38,24.860000000000003,26.67,-662578,-47897,-31240,24102,-115544
1.38,69479,1.25,2.96,4.87,6.859999999999999,7.87,11.059999999999999,14.690000000000001,17.13,19.03,20.34,-829158,-65310,-253683,-315103,-250502
3.37,77486,15.2,16.24,17.619999999999997,18.869999999999997,20.58,22.49,24.479999999999997,25.49,28.679999999999996,32.31,-818168,114056,-163377,-187479,12080
16.82,61215,3.37,18.57,19.61,20.99,22.24,23.95,25.86,27.849999999999998,28.86,32.05,-762521,-231176,-253178,-95436,106002
1.66,84481,16.82,20.19,35.39,36.43,37.81,39.06,40.769999999999996,42.68,44.67,45.68,-748814,-226583,-227515,87588,272406
1.17,44876,1.66,18.48,21.85,37.05,38.089999999999996,39.47,40.72,42.42999999999999,44.339999999999996,46.33,-768243,-221124,-233308,85164,11960
1.36,57938,1.17,2.83,19.65,23.020000000000003,38.22,39.26,40.64,41.89,43.599999999999994,45.51,-780069,-222079,-270621,164699,-64997
1.15,51182,1.36,2.5300000000000002,4.19,21.009999999999998,24.380000000000003,39.58,40.62,42.0,43.25,44.959999999999994,-789414,-164123,-259193,-71714,-147222
1.15,41073,1.15,2.51,3.68,5.34,22.159999999999997,25.53,40.73,41.769999999999996,43.15,44.4,-824949,-286217,-250725,-155289,-134451
3.32,76492,6.32,7.73,9.25,10.4,11.55,12.91,14.08,15.74,32.559999999999995,35.93,-900102,-379186,-199683,-127969,-37189
2.74,78374,1.22,6.85,8.17,9.700000000000001,14.72,36.56,38.12,39.6,40.61,48.74000000000001,-633387,-557450,-84726,-489,-57662
3.83,67665,2.74,3.96,9.59,10.91,12.440000000000001,17.46,39.300000000000004,40.86,42.34,43.35,-635026,-524647,-145080,-103350,-23961
19.14,77985,3.83,6.57,7.79,13.42,14.74,16.270000000000003,21.29,43.13,44.69,46.17,-577236,-468232,-16258,-29730,-46820
2.44,59284,19.14,22.97,25.71,26.93,32.56,33.88,35.410000000000004,40.43,62.27,63.83,-409982,-351830,117472,59883,78946
2.66,76265,2.44,21.580000000000002,25.41,28.150000000000002,29.37,35.0,36.32,37.85,42.87,64.71000000000001,-201839,-270664,147647,5477,85127
2.87,36004,2.66,5.1,24.240000000000002,28.07,30.810000000000002,32.03,37.66,38.980000000000004,40.510000000000005,45.53,-164518,-304714,94587,95076,67144
1.42,84505,2.87,5.53,7.97,27.110000000000003,30.94,33.68,34.9,40.529999999999994,41.85,43.38,-22653,-363723,-14345,89005,5161
1.05,84358,1.42,4.29,6.95,9.39,28.53,32.36,35.1,36.32,41.949999999999996,43.27,-555155,-346611,4478,34208,-18089
9.38,81556,1.05,2.4699999999999998,5.34,8.0,10.440000000000001,29.580000000000002,33.41,36.15,37.37,42.99999999999999,-610175,-407644,-38668,-98551,-114681
1.2,77309,2.94,12.32,13.370000000000001,14.790000000000001,17.66,20.320000000000004,22.76,41.9,45.73,48.47,-533721,-307532,57938,-37138,-4202
1.82,71340,1.2,4.14,13.52,14.57,15.99,18.86,21.520000000000003,23.96,43.1,46.93,-673232,-416365,-6739,-95744,7968
2.15,97396,1.82,3.02,5.96,15.34,16.39,17.81,20.68,23.340000000000003,25.78,44.92,-717462,-401661,-96321,-130529,-116969
1.97,72793,1.07,3.2199999999999998,5.04,6.24,9.18,18.56,19.61,21.029999999999998,23.9,26.560000000000002,-897259,-652444,-376517,-344868,-284651
1.27,86195,1.45,3.42,4.49,6.64,8.459999999999999,9.66,12.6,21.979999999999997,23.029999999999998,24.449999999999996,-955860,-684323,-487709,-391965,-305824
3.39,63047,1.53,2.63,4.03,6.739999999999999,8.93,10.469999999999999,17.09,34.43,35.92,38.660000000000004,-624244,-403120,-139886,-181040,-149635
5.7,57925,3.39,4.92,6.02,7.42,10.129999999999999,12.32,13.86,20.48,37.82,39.31,-500202,-278123,-73272,-75685,-19819
4.69,67584,5.7,9.09,10.620000000000001,11.719999999999999,13.120000000000001,15.829999999999998,18.02,19.56,26.18,43.52,-359535,-195412,-5430,-25601,70918
1.05,38535,4.69,10.39,13.780000000000001,15.310000000000002,16.41,17.810000000000002,20.52,22.71,24.25,30.87,-338112,-51895,39740,116117,216774
2.63,38313,1.05,5.74,11.440000000000001,14.830000000000002,16.360000000000003,17.46,18.860000000000003,21.57,23.76,25.3,-396118,-50416,-42362,125134,97412
1.06,41612,2.63,3.6799999999999997,8.370000000000001,14.07,17.46,18.990000000000002,20.09,21.490000000000002,24.2,26.39,-334869,42585,8717,189757,65723
1.2,45226,1.06,3.69,4.74,9.430000000000001,15.13,18.52,20.05,21.15,22.55,25.259999999999998,-462510,93817,-8238,67447,-68489
1.09,38766,1.2,2.26,4.89,5.94,10.63,16.330000000000002,19.72,21.25,22.349999999999998,23.75,-467003,-87817,-45975,-20374,-74590
6.06,47940,1.09,2.29,3.3499999999999996,5.9799999999999995,7.03,11.72,17.42,20.81,22.34,23.439999999999998,-453628,-164653,-35623,-151740,-124723
3.66,57226,6.06,7.1499999999999995,8.35,9.41,12.04,13.09,17.78,23.48,26.869999999999997,28.4,-397563,-232943,67257,-57877,-27912
2.37,51008,3.66,9.719999999999999,10.809999999999999,12.01,13.07,15.7,16.75,21.44,27.14,30.529999999999998,-427515,-210096,151237,-38520,47577
2.85,39183,2.37,6.03,12.09,13.18,14.379999999999999,15.440000000000001,18.07,19.12,23.810000000000002,29.51,-422151,-287748,48203,-19244,64007
1.36,60535,2.85,5.220000000000001,8.88,14.94,16.03,17.23,18.290000000000003,20.92,21.970000000000002,26.660000000000004,-471299,-207224,-10461,9913,-6800
2.3,29090,1.36,4.21,6.580000000000001,10.24,16.3,17.39,18.59,19.650000000000002,22.28,23.330000000000002,-485289,-179397,-158090,-6350,-92553
1.99,62674,2.3,3.66,6.51,8.88,12.54,18.6,19.69,20.89,21.950000000000003,24.580000000000002,-502204,-162954,-132015,-74138,-82806
2.08,78693,1.99,4.29,5.65,8.5,10.870000000000001,14.53,20.59,21.68,22.88,23.94,-466980,-250280,-162941,-124421,-86757
1.25,47411,3.4,5.62,6.82,8.9,10.89,13.190000000000001,14.55,17.4,19.77,23.429999999999996,-728714,-331466,-100480,-26342,23426
5.09,45112,1.25,4.65,6.87,8.07,10.15,12.14,14.440000000000001,15.8,18.65,21.02,-858273,-300823,-175453,-51032,85658
2.12,35672,5.09,6.34,9.74,11.96,13.16,15.24,17.23,19.53,20.89,23.74,-780567,-255920,-113252,19322,223617
1.04,24792,2.12,7.21,8.46,11.86,14.080000000000002,15.280000000000001,17.36,19.35,21.650000000000002,23.01,-773466,-305234,-114268,109179,-20588
28.38,36301,1.04,3.16,8.25,9.5,12.899999999999999,15.120000000000001,16.32,18.4,20.39,22.69,-732797,-380967,-84098,182414,-1198
15.69,48779,28.38,29.419999999999998,31.54,36.629999999999995,37.879999999999995,41.28,43.5,44.7,46.78,48.769999999999996,-586931,-316267,-5666,20676,24780
1.8,48971,15.69,44.07,45.11,47.23,52.31999999999999,53.56999999999999,56.97,59.19,60.39,62.47,-572986,-268272,76595,127627,104106
5.8,47365,1.8,17.49,45.87,46.91,49.029999999999994,54.11999999999999,55.36999999999999,58.769999999999996,60.989999999999995,62.19,-645773,-282050,82197,62875,104078
1.27,58934,5.8,7.6,23.29,51.669999999999995,52.709999999999994,54.82999999999999,59.91999999999999,61.16999999999999,64.57,66.78999999999999,-580974,-234363,214258,105079,63815
1.28,57100,1.27,7.07,8.87,24.56,52.94,53.98,56.099999999999994,61.18999999999999,62.43999999999999,65.83999999999999,-618246,-210602,254228,71814,-57011
10.08,38566,1.28,2.55,8.35,10.149999999999999,25.84,54.22,55.26,57.379999999999995,62.46999999999999,63.71999999999999,-603781,-335026,-29732,-50408,-88503
8.22,53871,10.08,11.36,12.629999999999999,18.43,20.229999999999997,35.92,64.3,65.34,67.46,72.55,-613478,-305946,52815,-74812,-75785
1.35,45959,8.22,18.3,19.58,20.85,26.65,28.449999999999996,44.14,72.52,73.56,75.67999999999999,-585250,-168885,80296,17421,49685
1.66,41960,1.35,9.57,19.650000000000002,20.93,22.200000000000003,28.0,29.799999999999997,45.49,73.86999999999999,74.91,-542397,-140736,68177,-36902,77321
2.37,72706,1.66,3.01,11.23,21.310000000000002,22.59,23.860000000000003,29.66,31.459999999999997,47.15,75.52999999999999,-547047,-148923,55320,-16494,1307
12.54,51323,2.37,4.03,5.38,13.600000000000001,23.680000000000003,24.96,26.230000000000004,32.03,33.83,49.519999999999996,-618443,34001,-26249,24159,-81765
3.98,36108,12.54,14.91,16.57,17.919999999999998,26.14,36.22,37.5,38.77,44.57,46.37,-515270,145216,-31937,42875,3992
1.24,57403,3.98,16.52,18.89,20.55,21.9,30.12,40.199999999999996,41.48,42.75,48.55,-480505,203818,-1841,-19262,46917
1.01,51606,1.24,5.22,17.759999999999998,20.13,21.79,23.139999999999997,31.36,41.44,42.72,43.99,-533997,232136,-83844,-46942,6220
1.46,53167,1.01,2.25,6.2299999999999995,18.77,21.14,22.8,24.15,32.37,42.449999999999996,43.73,-708119,285585,-77383,-60889,-102457
1.67,89930,5.23,6.53,7.99,9.0,10.24,14.22,26.76,29.130000000000003,30.790000000000003,32.14,-745361,-269889,-211864,-192602,-84796
12.44,66151,1.67,6.9,8.2,9.66,10.67,11.91,15.89,28.43,30.800000000000004,32.46,-729460,-280285,-218303,-171361,-79761
2.22,36937,12.44,14.11,19.34,20.64,22.1,23.11,24.35,28.33,40.87,43.24,-602431,-260071,-112943,-52054,102950
1.73,40335,2.22,14.66,16.33,21.56,22.86,24.32,25.33,26.57,30.549999999999997,43.089999999999996,-480051,-321583,-115291,-29911,14808
1.9,49899,1.73,3.95,16.39,18.06,23.29,24.59,26.05,27.06,28.3,32.279999999999994,-437600,-300684,-191118,66343,31177
1.5,70772,1.9,3.63,5.85,18.29,19.959999999999997,25.189999999999998,26.49,27.95,28.959999999999997,30.2,-354511,-316772,-237072,-44470,-77212
1.53,76056,1.5,3.4,5.13,7.35,19.79,21.459999999999997,26.689999999999998,27.99,29.45,30.459999999999997,-618756,-377231,-248136,-76775,-126625
1.12,92825,1.53,3.0300000000000002,4.93,6.66,8.879999999999999,21.32,22.99,28.22,29.52,30.98,-712461,-389160,-257520,-205466,-168859
1.38,44952,10.57,11.89,14.55,16.48,17.6,19.130000000000003,20.630000000000003,22.53,24.26,26.48,-627660,-575765,-275954,-70488,110547
2.59,64786,1.38,11.95,13.27,15.93,17.86,18.98,20.51,22.01,23.91,25.64,-625274,-574858,-295637,-15356,118049
1.15,42713,2.59,3.9699999999999998,14.54,15.86,18.52,20.45,21.57,23.1,24.6,26.5,-570666,-613251,-303850,46044,295243
1.73,43030,8.16,9.31,11.9,13.28,23.85,25.169999999999998,27.83,29.759999999999998,30.88,32.41,-498400,-410583,-79327,411814,89685
2.67,88225,1.73,9.89,11.040000000000001,13.63,15.01,25.580000000000002,26.9,29.56,31.49,32.61,-563838,-399185,-45648,24840,89343
1.2,51643,2.67,4.4,12.56,13.71,16.3,17.68,28.25,29.57,32.23,34.16,-706489,-473546,28079,43435,110752
1.47,37183,41.33,42.53,45.199999999999996,46.93,55.089999999999996,56.239999999999995,58.83,60.209999999999994,70.78,72.1,-616597,-328849,314849,264117,134343
21.23,83627,1.47,42.8,44.0,46.669999999999995,48.4,56.559999999999995,57.709999999999994,60.3,61.67999999999999,72.25,-546792,-339568,492742,80928,127178
5.23,31486,21.23,22.7,64.03,65.23,67.89999999999999,69.63,77.78999999999999,78.94,81.53,82.91,-372530,-193133,224542,199702,267704
1.63,48938,5.23,26.46,27.93,69.26,70.46000000000001,73.13,74.86,83.02,84.17,86.76,-325246,-162292,280551,237116,83751
3.78,43455,1.63,6.86,28.09,29.56,70.89,72.09,74.75999999999999,76.49,84.64999999999999,85.8,-437076,-186796,263514,242173,66015
2.03,75116,3.78,5.41,10.64,31.87,33.339999999999996,74.67,75.87,78.53999999999999,80.27,88.42999999999999,-516322,-137730,322662,58545,-6814
3.1,28437,2.03,5.81,7.4399999999999995,12.67,33.9,35.37,76.7,77.9,80.57,82.3,-515956,-71813,125236,44308,-65630
2.79,42191,3.1,5.13,8.91,10.54,15.77,37.0,38.47,79.8,81.0,83.66999999999999,-471980,31518,157841,-41861,-16330
1.33,46498,2.79,5.890000000000001,7.92,11.7,13.329999999999998,18.56,39.79,41.26,82.59,83.79,-537263,-205797,167269,-69847,-44641
1.02,34866,1.33,4.12,7.220000000000001,9.25,13.03,14.659999999999998,19.89,41.12,42.589999999999996,83.92,-507181,-206358,171579,-70594,-48887
16.29,37568,1.02,2.35,5.140000000000001,8.24,10.27,14.049999999999999,15.679999999999998,20.91,42.14,43.61,-535631,-279711,-64114,-122659,-87612
1.5,61921,16.29,17.31,18.64,21.43,24.53,26.56,30.339999999999996,31.97,37.2,58.43,-512550,-207316,17984,-26324,-22107
